lat,lng,elev,full_address,date,base_filename
39.843111,-104.990149,1630.36560059,"287 W 81st Ave, Denver, CO 80221, USA",Sep 2012,"data/lat_39.84311,long_-104.990_"
38.25828,-104.844477,1557.91809082,"8300-8378 CO-96, Pueblo, CO 81005, USA",Oct 2012,"data/lat_38.25828,long_-104.844_"
37.243014,-107.949693,2222.46801758,"77-153 Tomahawk Trail, Durango, CO 81303, USA",Mar 2008,"data/lat_37.24301,long_-107.949_"
40.478728,-104.54025,1451.23925781,"27529 CO-392, Gill, CO 80624, USA",Jul 2015,"data/lat_40.47872,long_-104.540_"
37.721689,-105.521801,2480.12280273,"8327-9999 CO-150, Mosca, CO 81146, USA",Jul 2013,"data/lat_37.72168,long_-105.521_"
39.474947,-105.026561,1772.4453125,"7401 N Moore Rd, Littleton, CO 80125, USA",Aug 2012,"data/lat_39.47494,long_-105.026_"
39.547004,-107.657626,1660.2043457,"521 Main St, Silt, CO 81652, USA",Oct 2012,"data/lat_39.54700,long_-107.657_"
39.611884,-107.58223,1774.46826172,"83-1865 Main Elk Creek Rd, New Castle, CO 81647, USA",Oct 2012,"data/lat_39.61188,long_-107.582_"
39.653762,-105.872376,3469.78955078,"28194 US-6, Dillon, CO 80435, USA",Feb 2011,"data/lat_39.65376,long_-105.872_"
39.546973,-107.644189,1663.71801758,"34118-34130 US-6, Silt, CO 81652, USA",Oct 2012,"data/lat_39.54697,long_-107.644_"
39.987969,-105.159914,1709.40649414,"1739 W Barberry Cir, Louisville, CO 80027, USA",Aug 2012,"data/lat_39.98796,long_-105.159_"
39.764585,-104.83915,1621.67480469,"12601-12699 E 33rd Ave, Aurora, CO 80011, USA",Sep 2011,"data/lat_39.76458,long_-104.839_"
38.710521,-104.66601,1715.36853027,"S Marksheffel Rd, Fountain, CO 80817, USA",Aug 2011,"data/lat_38.71052,long_-104.666_"
40.89327,-102.550478,1123.70153809,"I-76, Sedgwick, CO 80749, USA",Jun 2012,"data/lat_40.89327,long_-102.550_"
39.728137,-102.707447,1298.5579834,"9582 CO-59, Yuma, CO 80759, USA",Jun 2008,"data/lat_39.72813,long_-102.707_"
37.661337,-106.648942,2514.19897461,"31044-31288 US-160, South Fork, CO 81154, USA",Apr 2008,"data/lat_37.66133,long_-106.648_"
38.798111,-105.280378,2463.85693359,"8437 County Rd 11, Florissant, CO 80816, USA",Aug 2015,"data/lat_38.79811,long_-105.280_"
37.653927,-106.653794,2520.98974609,"31604-31676 US-160, South Fork, CO 81154, USA",Apr 2008,"data/lat_37.65392,long_-106.653_"
40.598081,-103.088392,1283.84472656,"11272-11498 CO-61, Sterling, CO 80751, USA",Oct 2007,"data/lat_40.59808,long_-103.088_"
39.97944,-105.011133,1618.96618652,"1999 W 156th Ave, Broomfield, CO 80023, USA",Aug 2011,"data/lat_39.97944,long_-105.011_"
39.705343,-105.373615,2303.25634766,"32656 Woodside Dr, Evergreen, CO 80439, USA",Aug 2012,"data/lat_39.70534,long_-105.373_"
40.963615,-103.175859,1374.23364258,"19973 Co Rd 74, Peetz, CO 80747, USA",Jul 2008,"data/lat_40.96361,long_-103.175_"
39.989295,-105.16162,1709.77148438,"1854 W Choke Cherry Dr, Louisville, CO 80027, USA",Aug 2012,"data/lat_39.98929,long_-105.161_"
40.364523,-105.282798,2019.91381836,"325-499 Greenwood Dr, Loveland, CO 80537, USA",Aug 2012,"data/lat_40.36452,long_-105.282_"
39.982272,-105.1463,1669.48730469,"1399 Franklin Ct, Louisville, CO 80027, USA",Aug 2012,"data/lat_39.98227,long_-105.146_"
38.918174,-104.860181,1985.93701172,"6415 Pemberton Way, Colorado Springs, CO 80919, USA",Aug 2011,"data/lat_38.91817,long_-104.860_"
39.234472,-103.619799,1609.16210938,"5129 US-287, Limon, CO 80828, USA",Aug 2012,"data/lat_39.23447,long_-103.619_"
38.918174,-104.860181,1985.93701172,"6415 Pemberton Way, Colorado Springs, CO 80919, USA",Aug 2011,"data/lat_38.91817,long_-104.860_"
39.761443,-104.84576,1619.66064453,"3101-3187 Quari St, Aurora, CO 80011, USA",May 2015,"data/lat_39.76144,long_-104.845_"
39.484281,-104.758522,1817.09716797,"12765 S Parker Rd, Parker, CO 80134, USA",Jun 2015,"data/lat_39.48428,long_-104.758_"
40.042502,-104.621436,1527.0637207,"2464-2998 Co Rd 47, Hudson, CO 80642, USA",Sep 2007,"data/lat_40.04250,long_-104.621_"
39.692017,-105.36817,2376.04516602,"32411 Meadow Mountain Rd, Evergreen, CO 80439, USA",Aug 2012,"data/lat_39.69201,long_-105.368_"
37.306663,-104.287242,1741.02758789,"21365-22345 US-350, Model, CO 81059, USA",Sep 2012,"data/lat_37.30666,long_-104.287_"
40.34928,-105.04104,1549.03808594,"734-826 42nd St SE, Loveland, CO 80537, USA",Jul 2012,"data/lat_40.34928,long_-105.041_"
37.556973,-102.577687,1322.20263672,"County Rd Railroad, Two Buttes, CO 81084, USA",Sep 2012,"data/lat_37.55697,long_-102.577_"
40.16394,-105.097817,1511.79736328,"230 3rd Ave, Longmont, CO 80501, USA",Sep 2012,"data/lat_40.16394,long_-105.097_"
37.799513,-108.990982,2048.90844727,"3055-3319 US-491, Dove Creek, CO 81324, USA",Aug 2013,"data/lat_37.79951,long_-108.990_"
39.966543,-105.170975,1683.83349609,"283-289 S Centennial Pkwy, Louisville, CO 80027, USA",Aug 2012,"data/lat_39.96654,long_-105.170_"
39.730108,-104.892564,1634.88879395,"927-957 Uinta Way, Denver, CO 80230, USA",Oct 2014,"data/lat_39.73010,long_-104.892_"
39.983238,-105.027647,1629.40441895,"Northwest Pkwy, Broomfield, CO 80023, USA",Jul 2015,"data/lat_39.98323,long_-105.027_"
39.97995,-105.149447,1682.37158203,"523-529 W Arrowhead St, Louisville, CO 80027, USA",Aug 2012,"data/lat_39.97995,long_-105.149_"
39.97272,-105.176733,1719.96191406,"7501 Skyway Ct, Boulder, CO 80303, USA",Jul 2012,"data/lat_39.97272,long_-105.176_"
39.97955,-104.74323,1548.79162598,"Frontage Rd, Brighton, CO 80603, USA",Jun 2012,"data/lat_39.97955,long_-104.743_"
39.81716,-105.138914,1677.21325684,"6623 Welch St, Arvada, CO 80004, USA",Jul 2012,"data/lat_39.81716,long_-105.138_"
40.632266,-105.038748,1542.96447754,"3223 Turnberry Rd, Fort Collins, CO 80524, USA",Jun 2014,"data/lat_40.63226,long_-105.038_"
39.524903,-105.358263,2902.08789062,"31247-31547 Conifer Mountain Dr, Conifer, CO 80433, USA",Oct 2012,"data/lat_39.52490,long_-105.358_"
40.205471,-104.935842,1494.13879395,"214-216 Grand View Cir, Mead, CO 80542, USA",Aug 2012,"data/lat_40.20547,long_-104.935_"
39.598955,-104.80381,1729.69458008,"6462 S Parker Rd, Aurora, CO 80016, USA",Aug 2015,"data/lat_39.59895,long_-104.803_"
39.950316,-104.954731,1585.89160156,"E 140th Pl, Thornton, CO 80602, USA",Aug 2012,"data/lat_39.95031,long_-104.954_"
39.197384,-103.573389,1592.91381836,"47500-47506 US-287, Hugo, CO 80821, USA",Aug 2012,"data/lat_39.19738,long_-103.573_"
40.392724,-105.035304,1502.13000488,"2902 E 1st St, Loveland, CO 80537, USA",Jul 2012,"data/lat_40.39272,long_-105.035_"
39.960597,-105.170265,1680.07946777,"Denver Boulder Turnpike, Louisville, CO 80027, USA",Jun 2015,"data/lat_39.96059,long_-105.170_"
40.14537,-104.869276,1517.58447266,"9823-9953 Co Rd 22, Fort Lupton, CO 80621, USA",Sep 2007,"data/lat_40.14537,long_-104.869_"
38.169202,-105.496038,2355.44775391,"62067 CO-69, Westcliffe, CO 81252, USA",Aug 2012,"data/lat_38.16920,long_-105.496_"
37.99824,-103.674395,1265.20751953,"25016 Co Rd 22, La Junta, CO 81050, USA",Sep 2012,"data/lat_37.99824,long_-103.674_"
38.122495,-104.856598,1669.69897461,"6891-7299 CO-78, Pueblo, CO 81005, USA",Jul 2012,"data/lat_38.12249,long_-104.856_"
38.095442,-106.109389,2341.77075195,"US-285, Villa Grove, CO 81155, USA",Sep 2012,"data/lat_38.09544,long_-106.109_"
39.770584,-104.91269,1610.92456055,"3856-3880 Monaco Pkwy, Denver, CO 80207, USA",Oct 2014,"data/lat_39.77058,long_-104.912_"
40.531204,-104.639727,1477.01904297,"36000-36998 Co Rd 45, Eaton, CO 80615, USA",Oct 2007,"data/lat_40.53120,long_-104.639_"
39.546782,-105.108976,1715.65820312,"9800-9852 W Athens Ln, Littleton, CO 80127, USA",Aug 2012,"data/lat_39.54678,long_-105.108_"
39.365349,-103.795778,1783.97766113,"Co Rd 187, Limon, CO 80828, USA",Oct 2009,"data/lat_39.36534,long_-103.795_"
38.09666,-106.0637,2336.36694336,"US-285, Villa Grove, CO 81155, USA",Sep 2012,"data/lat_38.09666,long_-106.063_"
38.001023,-103.674344,1265.85021973,"25016-25472 Co Rd 22, La Junta, CO 81050, USA",Sep 2012,"data/lat_38.00102,long_-103.674_"
40.06888,-107.319923,2602.1496582,"32853-33383 County Rd 8, Meeker, CO 81641, USA",Jul 2008,"data/lat_40.06888,long_-107.319_"
39.869135,-106.262535,2453.42236328,"CO-9, Silverthorne, CO 80498, USA",Jul 2008,"data/lat_39.86913,long_-106.262_"
38.004184,-103.674322,1267.89916992,"25488-25610 Co Rd 22, La Junta, CO 81050, USA",Sep 2012,"data/lat_38.00418,long_-103.674_"
40.131432,-104.660832,1487.70141602,"20991 County Rd 20, Fort Lupton, CO 80621, USA",Sep 2007,"data/lat_40.13143,long_-104.660_"
37.316172,-108.075573,2539.89526367,"9700-9706 US-160, Hesperus, CO 81326, USA",Jun 2012,"data/lat_37.31617,long_-108.075_"
39.209694,-109.039337,1476.89196777,"Old US Hwy 6 & 50, Mack, CO 81525, USA",,"data/lat_39.20969,long_-109.039_"
38.000016,-103.674365,1265.59277344,"25016 Co Rd 22, La Junta, CO 81050, USA",Sep 2012,"data/lat_38.00001,long_-103.674_"
40.925127,-102.517718,1091.91381836,"11765 CO-59, Sedgwick, CO 80749, USA",Jul 2008,"data/lat_40.92512,long_-102.517_"
40.07136,-107.317494,2647.16430664,"33383-35999 County Rd 8, Meeker, CO 81641, USA",Jul 2008,"data/lat_40.07136,long_-107.317_"
40.539251,-104.639822,1483.18615723,"37102 Co Rd 45, Eaton, CO 80615, USA",Oct 2007,"data/lat_40.53925,long_-104.639_"
38.886379,-104.054996,1830.6796875,"2300-4116 N Holtwood Rd, Rush, CO 80833, USA",Oct 2009,"data/lat_38.88637,long_-104.054_"
39.19015,-105.545837,2683.98266602,"11412 Tarryall Rd, Lake George, CO 80827, USA",Apr 2009,"data/lat_39.19015,long_-105.545_"
38.886475,-104.054993,1830.61767578,"2300-4116 N Holtwood Rd, Rush, CO 80833, USA",Oct 2009,"data/lat_38.88647,long_-104.054_"
40.538863,-104.646216,1476.15515137,"21855 Co Rd 76, Eaton, CO 80615, USA",Oct 2007,"data/lat_40.53886,long_-104.646_"
38.883305,-104.055084,1829.92199707,"2150 Holtwood Rd, Rush, CO 80833, USA",Oct 2009,"data/lat_38.88330,long_-104.055_"
39.542067,-105.100662,1691.94470215,"9525 S Everett Way, Littleton, CO 80127, USA",Aug 2012,"data/lat_39.54206,long_-105.100_"
39.113214,-104.754635,2240.38720703,"19445 Soaring Wing Ct, Colorado Springs, CO 80908, USA",Sep 2011,"data/lat_39.11321,long_-104.754_"
39.298877,-102.608838,1347.92175293,"755-799 Sixth St, Stratton, CO 80836, USA",Oct 2012,"data/lat_39.29887,long_-102.608_"
40.039724,-108.260141,1794.23571777,"37199-37643 Co Rd 5, Rifle, CO 81650, USA",Oct 2012,"data/lat_40.03972,long_-108.260_"
39.84205,-104.983936,1609.40368652,"I-25, Denver, CO 80229, USA",Jun 2015,"data/lat_39.84205,long_-104.983_"
40.85633,-105.084581,1720.4083252,"506 W Co Rd 84, Wellington, CO 80549, USA",Sep 2007,"data/lat_40.85633,long_-105.084_"
39.692045,-104.916993,1641.17736816,"6100-6180 E Minnesota Dr, Denver, CO 80224, USA",Aug 2014,"data/lat_39.69204,long_-104.916_"
37.588399,-108.806956,2069.93554688,"13551 County Rd CC, Pleasant View, CO 81331, USA",May 2009,"data/lat_37.58839,long_-108.806_"
39.694262,-104.898044,1661.46044922,"1220-1267 S Quince Way, Denver, CO 80231, USA",Sep 2014,"data/lat_39.69426,long_-104.898_"
39.869001,-104.879237,1556.3059082,"9400 Boston Ct, Henderson, CO 80640, USA",Oct 2007,"data/lat_39.86900,long_-104.879_"
37.620089,-108.785186,2073.35864258,"28001-28675 US-491, Pleasant View, CO 81331, USA",Aug 2013,"data/lat_37.62008,long_-108.785_"
40.003885,-104.791579,1541.49987793,"222-8704 Co Rd 29, Brighton, CO 80603, USA",Oct 2007,"data/lat_40.00388,long_-104.791_"
39.72228,-105.54252,2515.4765625,"2632 Soda Creek Rd, Idaho Springs, CO 80452, USA",Oct 2012,"data/lat_39.72228,long_-105.542_"
38.74172,-108.087232,1518.55212402,"14826-14882 G Rd, Delta, CO 81416, USA",Aug 2012,"data/lat_38.74172,long_-108.087_"
40.334124,-104.88633,1455.8215332,"8714 CO-60, Johnstown, CO 80534, USA",Jul 2012,"data/lat_40.33412,long_-104.886_"
40.007748,-104.807683,1514.42602539,"12897-13273 Co Rd 2 1/2, Brighton, CO 80603, USA",Oct 2007,"data/lat_40.00774,long_-104.807_"
38.016933,-103.66508,1264.08911133,"26292-26504 Co Rd 22.5, Rocky Ford, CO 81067, USA",Sep 2012,"data/lat_38.01693,long_-103.665_"
40.502969,-108.127229,1895.55566406,"59898-59904 US-40, Maybell, CO 81640, USA",Sep 2011,"data/lat_40.50296,long_-108.127_"
39.607125,-104.360962,1723.35559082,"5500 S Co Rd 149, Strasburg, CO 80136, USA",Oct 2009,"data/lat_39.60712,long_-104.360_"
38.021909,-103.655906,1261.1036377,"26688-26866 Co Rd 23, Rocky Ford, CO 81067, USA",Sep 2012,"data/lat_38.02190,long_-103.655_"
38.944355,-104.755356,2072.01269531,"Rangewood Dr, Colorado Springs, CO 80920, USA",Oct 2014,"data/lat_38.94435,long_-104.755_"
38.073288,-108.168421,2091.91357422,"CO-145, Placerville, CO 81430, USA",Sep 2008,"data/lat_38.07328,long_-108.168_"
37.481332,-106.148939,2333.91040039,"6140-6628 CO-15, Monte Vista, CO 81144, USA",Sep 2012,"data/lat_37.48133,long_-106.148_"
40.153632,-103.017256,1337.09057617,"US-34, Otis, CO 80743, USA",Sep 2015,"data/lat_40.15363,long_-103.017_"
39.793794,-105.174558,1709.28881836,"5378-5398 McIntyre St, Golden, CO 80403, USA",Aug 2015,"data/lat_39.79379,long_-105.174_"
40.814879,-106.959575,2464.44482422,"Co Rd 129, Clark, CO 80428, USA",Oct 2009,"data/lat_40.81487,long_-106.959_"
39.791026,-105.179393,1709.2677002,"5215 Orchard St, Golden, CO 80403, USA",Oct 2007,"data/lat_39.79102,long_-105.179_"
40.214659,-106.931883,2288.01513672,"20360 CO-131, Oak Creek, CO 80467, USA",Sep 2008,"data/lat_40.21465,long_-106.931_"
39.349267,-107.058405,2061.38818359,"1087 E Sopris Creek Rd, Basalt, CO 81621, USA",Oct 2012,"data/lat_39.34926,long_-107.058_"
39.900525,-106.312793,2422.12573242,"CO-9, Silverthorne, CO 80498, USA",Sep 2009,"data/lat_39.90052,long_-106.312_"
40.000976,-104.078514,1454.41149902,"3001-3999 E 168th Ave, Wiggins, CO 80654, USA",Jul 2008,"data/lat_40.00097,long_-104.078_"
40.250953,-108.786424,1770.45117188,"US-40, Dinosaur, CO 81610, USA",Sep 2011,"data/lat_40.25095,long_-108.786_"
37.471818,-108.60648,2039.19885254,"24225-24331 Rd U, Dolores, CO 81323, USA",Jan 2008,"data/lat_37.47181,long_-108.606_"
38.343797,-105.777069,2140.76635742,"2035-2141 Hayden Creek Rd, Cotopaxi, CO 81223, USA",Aug 2012,"data/lat_38.34379,long_-105.777_"
38.961622,-106.203594,2587.97192383,"37205-37399 US-24, Buena Vista, CO 81211, USA",Oct 2009,"data/lat_38.96162,long_-106.203_"
39.009889,-104.534177,2115.35595703,"11706 Elbert Rd, Peyton, CO 80831, USA",Sep 2011,"data/lat_39.00988,long_-104.534_"
39.587979,-105.126132,1757.44372559,"7122 S Robb St, Littleton, CO 80127, USA",Aug 2012,"data/lat_39.58797,long_-105.126_"
37.987361,-103.619589,1273.69396973,"24424 County Rd 25, La Junta, CO 81050, USA",Sep 2012,"data/lat_37.98736,long_-103.619_"
39.938308,-105.484222,2521.41381836,"5859-7589 Coal Creek Canyon Rd, Black Hawk, CO 80422, USA",Oct 2012,"data/lat_39.93830,long_-105.484_"
40.62185,-105.857547,2792.3527832,"Co Rd 103, Bellvue, CO 80512, USA",Jul 2008,"data/lat_40.62185,long_-105.857_"
40.569187,-105.109488,1542.84057617,"1401-1405 Skyline Dr, Fort Collins, CO 80521, USA",Aug 2012,"data/lat_40.56918,long_-105.109_"
38.591692,-107.691199,2338.87329102,"7001-7999 Black Canyon Rd, Crawford, CO 81415, USA",Jul 2013,"data/lat_38.59169,long_-107.691_"
39.779918,-105.17468,1701.58666992,"4502-4608 McIntyre St, Golden, CO 80403, USA",Jun 2015,"data/lat_39.77991,long_-105.174_"
38.731309,-105.485466,2712.10229492,"4159-30604 Co Rd 104, Guffey, CO 80820, USA",Sep 2009,"data/lat_38.73130,long_-105.485_"
38.127778,-107.730158,2155.68432617,"20731-20783 US-550, Ridgway, CO 81432, USA",Sep 2012,"data/lat_38.12777,long_-107.730_"
39.664822,-104.603583,1773.84509277,"2800-3144 S Watkins Rd, Watkins, CO 80137, USA",Jul 2012,"data/lat_39.66482,long_-104.603_"
39.609191,-104.085469,1607.90454102,"Woodis Rd, Byers, CO 80103, USA",Oct 2009,"data/lat_39.60919,long_-104.085_"
40.073358,-104.161039,1490.27587891,"Co Rd 12, Wiggins, CO 80654, USA",Oct 2007,"data/lat_40.07335,long_-104.161_"
38.310413,-109.355638,1873.93322754,"UT-46, Moab, UT 84532, USA",Sep 2012,"data/lat_38.31041,long_-109.355_"
38.095006,-102.649841,1107.04174805,"31850 Co Rd 6, Lamar, CO 81052, USA",Aug 2012,"data/lat_38.09500,long_-102.649_"
39.894534,-105.483395,2716.24560547,"CO-119, Black Hawk, CO 80422, USA",Jun 2015,"data/lat_39.89453,long_-105.483_"
39.545293,-104.727062,1881.74951172,"8484 Ponderosa Dr, Parker, CO 80138, USA",Jul 2012,"data/lat_39.54529,long_-104.727_"
40.522877,-104.955598,1479.14038086,"6145-6175 E Harmony Rd, Fort Collins, CO 80525, USA",Jul 2015,"data/lat_40.52287,long_-104.955_"
38.085227,-102.65203,1107.49829102,"5795-6273 Co Rd Hh, Lamar, CO 81052, USA",Aug 2012,"data/lat_38.08522,long_-102.652_"
39.876322,-104.865359,1558.33605957,"9740-10000 Havana St, Henderson, CO 80640, USA",Oct 2012,"data/lat_39.87632,long_-104.865_"
38.483686,-107.886263,1760.36938477,"127 N 8th St, Montrose, CO 81401, USA",Aug 2012,"data/lat_38.48368,long_-107.886_"
38.780818,-104.753053,1799.68395996,"Milton E. Proby Pkwy, Colorado Springs, CO 80911, USA",Jul 2015,"data/lat_38.78081,long_-104.753_"
38.065345,-103.252912,1192.41003418,"8723-8999 Ff 75, Las Animas, CO 81054, USA",Jul 2012,"data/lat_38.06534,long_-103.252_"
38.084862,-103.23221,1189.53552246,"10325 CO-194, Las Animas, CO 81054, USA",Aug 2012,"data/lat_38.08486,long_-103.232_"
38.069322,-104.850548,1757.02697754,"5936-6248 S Waterbarrel Rd, Beulah, CO 81023, USA",Jun 2009,"data/lat_38.06932,long_-104.850_"
37.572173,-107.823355,2655.27636719,"45197-46047 US-550, Durango, CO 81301, USA",Dec 2007,"data/lat_37.57217,long_-107.823_"
39.691154,-104.041212,1593.61022949,"1091-1271 S Price Rd, Deer Trail, CO 80105, USA",Jul 2012,"data/lat_39.69115,long_-104.041_"
39.554702,-104.739295,1870.45336914,"7832-7896 E Sundance Trail, Parker, CO 80138, USA",Jul 2012,"data/lat_39.55470,long_-104.739_"
38.792961,-104.856779,1884.69433594,"1614 W Cheyenne Rd, Colorado Springs, CO 80906, USA",Sep 2014,"data/lat_38.79296,long_-104.856_"
38.069328,-104.851569,1760.6505127,"5937-6249 S Waterbarrel Rd, Beulah, CO 81023, USA",Jun 2009,"data/lat_38.06932,long_-104.851_"
40.083621,-105.339515,2202.41845703,"202-298 Sentinel Rock Ln, Boulder, CO 80302, USA",Aug 2007,"data/lat_40.08362,long_-105.339_"
40.021179,-105.292596,1678.30847168,"3rd St, Boulder, CO 80304, USA",Aug 2007,"data/lat_40.02117,long_-105.292_"
38.83665,-105.635389,2890.14990234,"6233-7251 CO-9, Guffey, CO 80820, USA",Oct 2012,"data/lat_38.83665,long_-105.635_"
39.85412,-104.434851,1601.00158691,"46611-47121 E 88th Ave, Bennett, CO 80102, USA",Jul 2012,"data/lat_39.85412,long_-104.434_"
40.580619,-103.25907,1214.22753906,"16998 Co Rd 22, Sterling, CO 80751, USA",Nov 2007,"data/lat_40.58061,long_-103.259_"
39.800459,-105.21939,1785.33190918,"19402 W 57th Cir, Golden, CO 80403, USA",Jun 2012,"data/lat_39.80045,long_-105.219_"
38.345946,-106.021817,2554.48608398,"US-285, Villa Grove, CO 81155, USA",Sep 2012,"data/lat_38.34594,long_-106.021_"
40.091435,-104.056285,1423.17749023,"6250 CO-52, Wiggins, CO 80654, USA",Oct 2007,"data/lat_40.09143,long_-104.056_"
38.929263,-107.455222,1840.28649902,"4176-4518 Old Hwy 133, Somerset, CO 81434, USA",Oct 2012,"data/lat_38.92926,long_-107.455_"
40.752474,-103.113348,1182.60253906,"21002 CO-113, Iliff, CO 80736, USA",Oct 2007,"data/lat_40.75247,long_-103.113_"
37.956016,-103.862573,1349.93933105,"11000-11998 CO-10, Manzanola, CO 81058, USA",Jul 2012,"data/lat_37.95601,long_-103.862_"
40.573347,-103.257548,1219.53186035,"17001-17035 Co Rd 20.5, Atwood, CO 80722, USA",Nov 2007,"data/lat_40.57334,long_-103.257_"
40.686241,-105.309505,1739.25109863,"90 Falls Creek Dr, Bellvue, CO 80512, USA",Sep 2007,"data/lat_40.68624,long_-105.309_"
39.204947,-108.70912,1413.59399414,"1394 Horseshoe Dr, Fruita, CO 81521, USA",Jul 2012,"data/lat_39.20494,long_-108.709_"
39.489628,-107.468166,2076.33422852,"7698-8505 Garfield Creek Rd, New Castle, CO 81647, USA",Oct 2012,"data/lat_39.48962,long_-107.468_"
39.234017,-107.993389,1779.45031738,"56902 CO-330, Collbran, CO 81624, USA",Aug 2012,"data/lat_39.23401,long_-107.993_"
38.157722,-102.729302,1147.02380371,"1812 Co Rd Nn, Wiley, CO 81092, USA",Aug 2012,"data/lat_38.15772,long_-102.729_"
38.434693,-108.836772,1463.21337891,"CO-141, Naturita, CO 81422, USA",Jul 2012,"data/lat_38.43469,long_-108.836_"
38.26248,-108.545949,1749.20385742,"814 Main St, Nucla, CO 81424, USA",Sep 2008,"data/lat_38.26248,long_-108.545_"
39.536431,-105.031909,1716.80432129,"3647 W Rosewalk Cir, Littleton, CO 80129, USA",Aug 2012,"data/lat_39.53643,long_-105.031_"
39.802821,-105.21737,1779.66723633,"5921-5923 Dunraven Way, Golden, CO 80403, USA",Oct 2012,"data/lat_39.80282,long_-105.217_"
39.469373,-104.612162,1945.09570312,"2228-2298 Pleasant Hill Cir, Parker, CO 80138, USA",Aug 2012,"data/lat_39.46937,long_-104.612_"
37.256147,-105.432221,2458.28833008,"CO-159, San Luis, CO 81152, USA",Sep 2012,"data/lat_37.25614,long_-105.432_"
38.200662,-103.509536,1302.06335449,"37694-39098 Co Ln 31, Sugar City, CO 81076, USA",Aug 2012,"data/lat_38.20066,long_-103.509_"
38.112033,-103.951072,1319.53369141,"6887-6999 Co Rd Kk, Manzanola, CO 81058, USA",Jun 2012,"data/lat_38.11203,long_-103.951_"
40.080445,-104.638994,1524.07336426,"22303 Interstate 76 Frontage Rd, Hudson, CO 80642, USA",Sep 2007,"data/lat_40.08044,long_-104.638_"
